event_id,frame_id,player_id,team,marginal_pc,importance_score
253,16499,Home_2,Home,0.043163,0.0498
253,16499,Home_3,Home,0.045422,0.0524
253,16499,Home_4,Home,0.018005,0.0208
253,16499,Home_6,Home,0.002407,0.0028
253,16499,Home_7,Home,0.026354,0.0304
253,16499,Home_8,Home,0.064585,0.0746
254,16567,Away_22,Away,0.006874,0.0079
254,16567,Away_24,Away,0.273586,0.3159
254,16567,Home_1,Home,0.064237,0.0742
254,16567,Home_4,Home,0.08435,0.0974
254,16567,Home_7,Home,0.057896,0.0668
259,16970,Away_18,Away,0.004481,0.0052
259,16970,Away_19,Away,0.024025,0.0277
259,16970,Away_20,Away,0.071181,0.0822
259,16970,Away_21,Away,0.203695,0.2352
259,16970,Away_23,Away,0.019735,0.0228
259,16970,Away_24,Away,0.029405,0.0339
259,16970,Home_1,Home,0.004166,0.0048
259,16970,Home_10,Home,0.170759,0.1971
259,16970,Home_2,Home,0.005959,0.0069
259,16970,Home_3,Home,0.023115,0.0267
259,16970,Home_4,Home,0.015745,0.0182
259,16970,Home_5,Home,0.006604,0.0076
259,16970,Home_6,Home,0.024367,0.0281
259,16970,Home_7,Home,0.071669,0.0827
259,16970,Home_8,Home,0.084442,0.0975
260,17080,Away_15,Away,0.057532,0.0664
260,17080,Away_17,Away,0.290826,0.3358
260,17080,Away_18,Away,0.008884,0.0103
260,17080,Away_20,Away,0.016595,0.0192
260,17080,Away_21,Away,0.057245,0.0661
260,17080,Home_10,Home,0.212039,0.2448
260,17080,Home_5,Home,0.002207,0.0025
260,17080,Home_7,Home,0.001325,0.0015
260,17080,Home_8,Home,0.013278,0.0153
273,17428,Away_15,Away,0.081739,0.0944
273,17428,Away_20,Away,0.009776,0.0113
273,17428,Home_10,Home,0.078681,0.0908
273,17428,Home_9,Home,0.573371,0.662
274,17544,Away_16,Away,0.103857,0.1199
274,17544,Away_17,Away,0.155993,0.1801
274,17544,Away_21,Away,0.007504,0.0087
274,17544,Home_10,Home,0.02166,0.025
274,17544,Home_9,Home,0.023594,0.0272
278,17745,Away_16,Away,0.029459,0.034
278,17745,Away_17,Away,0.053828,0.0621
278,17745,Away_20,Away,0.03935,0.0454
278,17745,Away_21,Away,0.025755,0.0297
278,17745,Away_24,Away,0.003457,0.004
278,17745,Home_10,Home,0.041342,0.0477
278,17745,Home_5,Home,0.006405,0.0074
278,17745,Home_6,Home,0.002284,0.0026
278,17745,Home_7,Home,0.001327,0.0015
278,17745,Home_8,Home,0.003984,0.0046
278,17745,Home_9,Home,0.031426,0.0363
279,17846,Away_15,Away,0.054639,0.0631
279,17846,Away_20,Away,0.112331,0.1297
279,17846,Away_21,Away,0.213409,0.2464
279,17846,Away_22,Away,0.003697,0.0043
279,17846,Away_24,Away,0.007765,0.009
279,17846,Home_10,Home,0.091168,0.1053
279,17846,Home_6,Home,0.003948,0.0046
279,17846,Home_7,Home,0.005762,0.0067
279,17846,Home_8,Home,0.008823,0.0102
279,17846,Home_9,Home,0.285222,0.3293
280,17866,Away_20,Away,0.04034,0.0466
280,17866,Away_21,Away,0.271101,0.313
280,17866,Away_23,Away,0.003493,0.004
280,17866,Away_24,Away,0.015061,0.0174
280,17866,Home_7,Home,0.006314,0.0073
280,17866,Home_8,Home,0.014946,0.0173
280,17866,Home_9,Home,0.45591,0.5264
281,17985,Away_17,Away,0.270504,0.3123
281,17985,Away_20,Away,0.007136,0.0082
281,17985,Away_21,Away,0.164133,0.1895
281,17985,Away_22,Away,0.00602,0.007
281,17985,Home_10,Home,0.032772,0.0378
281,17985,Home_5,Home,0.003158,0.0036
281,17985,Home_6,Home,0.001478,0.0017
281,17985,Home_8,Home,0.012765,0.0147
281,17985,Home_9,Home,0.018126,0.0209
282,18003,Away_17,Away,0.266628,0.3078
282,18003,Away_20,Away,0.00543,0.0063
282,18003,Away_21,Away,0.158428,0.1829
282,18003,Away_22,Away,0.004805,0.0055
282,18003,Home_10,Home,0.034622,0.04
282,18003,Home_5,Home,0.00263,0.003
282,18003,Home_6,Home,0.001957,0.0023
282,18003,Home_9,Home,0.017934,0.0207
283,18091,Away_20,Away,0.495951,0.5726
283,18091,Away_21,Away,0.065251,0.0753
283,18091,Home_5,Home,0.027295,0.0315
283,18091,Home_6,Home,0.009581,0.0111
283,18091,Home_7,Home,0.00198,0.0023
283,18091,Home_9,Home,0.042134,0.0486
296,18480,Away_16,Away,0.002,0.0023
296,18480,Away_17,Away,0.013658,0.0158
296,18480,Away_18,Away,0.099323,0.1147
296,18480,Away_21,Away,0.029266,0.0338
296,18480,Away_22,Away,0.004137,0.0048
296,18480,Home_5,Home,0.002428,0.0028
296,18480,Home_6,Home,0.001062,0.0012
296,18480,Home_7,Home,0.007126,0.0082
296,18480,Home_9,Home,0.04809,0.0555
309,19777,Away_16,Away,0.026963,0.0311
310,19777,Away_16,Away,0.026963,0.0311
309,19777,Away_18,Away,0.50982,0.5886
310,19777,Away_18,Away,0.50982,0.5886
309,19777,Away_19,Away,0.014045,0.0162
310,19777,Away_19,Away,0.014045,0.0162
309,19777,Away_21,Away,0.003952,0.0046
310,19777,Away_21,Away,0.003952,0.0046
309,19777,Away_22,Away,0.034464,0.0398
310,19777,Away_22,Away,0.034464,0.0398
309,19777,Home_10,Home,0.087774,0.1013
310,19777,Home_10,Home,0.087774,0.1013
309,19777,Home_5,Home,0.005846,0.0067
310,19777,Home_5,Home,0.005846,0.0067
309,19777,Home_6,Home,0.003154,0.0036
310,19777,Home_6,Home,0.003154,0.0036
309,19777,Home_8,Home,0.085344,0.0985
310,19777,Home_8,Home,0.085344,0.0985
311,19874,Away_15,Away,0.032632,0.0377
312,19874,Away_15,Away,0.032632,0.0377
311,19874,Away_17,Away,0.019549,0.0226
312,19874,Away_17,Away,0.019549,0.0226
311,19874,Away_18,Away,0.235498,0.2719
312,19874,Away_18,Away,0.235498,0.2719
311,19874,Away_19,Away,0.00462,0.0053
312,19874,Away_19,Away,0.00462,0.0053
311,19874,Away_21,Away,0.004769,0.0055
312,19874,Away_21,Away,0.004769,0.0055
311,19874,Home_8,Home,0.083579,0.0965
312,19874,Home_8,Home,0.083579,0.0965
311,19874,Home_9,Home,0.005993,0.0069
312,19874,Home_9,Home,0.005993,0.0069
316,20065,Away_15,Away,0.019178,0.0221
316,20065,Away_16,Away,0.029975,0.0346
316,20065,Away_18,Away,0.00177,0.002
316,20065,Away_19,Away,0.235697,0.2721
316,20065,Away_20,Away,0.02728,0.0315
316,20065,Away_21,Away,0.02784,0.0321
316,20065,Away_22,Away,0.005467,0.0063
316,20065,Away_23,Away,0.004529,0.0052
316,20065,Away_24,Away,0.077002,0.0889
316,20065,Home_10,Home,0.054113,0.0625
316,20065,Home_6,Home,0.23165,0.2674
316,20065,Home_8,Home,0.024739,0.0286
317,20167,Away_15,Away,0.001591,0.0018
317,20167,Away_16,Away,0.0029,0.0033
317,20167,Away_17,Away,0.002626,0.003
317,20167,Away_18,Away,0.00096,0.0011
317,20167,Away_19,Away,0.010758,0.0124
317,20167,Away_20,Away,0.022229,0.0257
317,20167,Away_21,Away,0.006221,0.0072
317,20167,Away_22,Away,0.010732,0.0124
317,20167,Away_23,Away,0.021879,0.0253
317,20167,Away_24,Away,0.11988,0.1384
317,20167,Home_10,Home,0.008368,0.0097
317,20167,Home_5,Home,0.013067,0.0151
317,20167,Home_6,Home,0.012923,0.0149
317,20167,Home_7,Home,0.19271,0.2225
317,20167,Home_8,Home,0.033896,0.0391
317,20167,Home_9,Home,0.008351,0.0096
318,20234,Away_17,Away,0.000267,0.0003
318,20234,Away_19,Away,0.00882,0.0102
318,20234,Away_20,Away,0.011021,0.0127
318,20234,Away_22,Away,0.011358,0.0131
318,20234,Away_23,Away,0.158615,0.1831
318,20234,Away_24,Away,0.103333,0.1193
318,20234,Home_1,Home,0.030131,0.0348
318,20234,Home_4,Home,0.008566,0.0099
318,20234,Home_7,Home,0.269723,0.3114
318,20234,Home_8,Home,0.011145,0.0129
318,20234,Home_9,Home,0.006856,0.0079
319,20244,Away_23,Away,0.233382,0.2694
319,20244,Away_24,Away,0.147924,0.1708
319,20244,Home_1,Home,0.037735,0.0436
319,20244,Home_4,Home,0.007833,0.009
319,20244,Home_7,Home,0.279141,0.3223
319,20244,Home_8,Home,0.00919,0.0106
319,20244,Home_9,Home,0.003801,0.0044
320,20282,Away_19,Away,0.012293,0.0142
320,20282,Away_24,Away,0.186082,0.2148
320,20282,Home_1,Home,0.020046,0.0231
320,20282,Home_7,Home,0.512893,0.5921
320,20282,Home_8,Home,0.003628,0.0042
320,20282,Home_9,Home,0.039243,0.0453
321,20326,Away_19,Away,0.002017,0.0023
321,20326,Away_20,Away,0.011392,0.0132
321,20326,Away_24,Away,0.25437,0.2937
321,20326,Home_1,Home,0.012093,0.014
321,20326,Home_4,Home,0.069634,0.0804
321,20326,Home_7,Home,0.413331,0.4772
321,20326,Home_9,Home,0.008227,0.0095
325,20544,Away_16,Away,0.002069,0.0024
325,20544,Away_17,Away,0.000357,0.0004
325,20544,Away_20,Away,0.01302,0.015
325,20544,Away_21,Away,0.047026,0.0543
325,20544,Away_22,Away,0.063273,0.073
325,20544,Away_24,Away,0.061479,0.071
325,20544,Home_4,Home,0.017783,0.0205
325,20544,Home_5,Home,0.250792,0.2895
325,20544,Home_6,Home,0.248524,0.2869
325,20544,Home_9,Home,0.006686,0.0077
326,20596,Away_16,Away,1.5e-05,0.0
326,20596,Away_17,Away,8e-06,0.0
326,20596,Away_18,Away,1.4e-05,0.0
326,20596,Away_19,Away,0.005165,0.006
326,20596,Away_20,Away,0.007638,0.0088
326,20596,Away_21,Away,0.00183,0.0021
326,20596,Away_22,Away,0.025008,0.0289
326,20596,Away_23,Away,0.134984,0.1558
326,20596,Away_24,Away,0.101528,0.1172
326,20596,Home_4,Home,0.042865,0.0495
326,20596,Home_5,Home,0.144906,0.1673
326,20596,Home_6,Home,0.161235,0.1861
327,20655,Away_16,Away,0.000485,0.0006
327,20655,Away_17,Away,0.00188,0.0022
327,20655,Away_18,Away,0.001197,0.0014
327,20655,Away_20,Away,0.059488,0.0687
327,20655,Away_21,Away,0.016975,0.0196
327,20655,Away_22,Away,0.006301,0.0073
327,20655,Away_23,Away,0.112962,0.1304
327,20655,Home_2,Home,0.145552,0.168
327,20655,Home_4,Home,0.029003,0.0335
327,20655,Home_6,Home,0.180366,0.2082
327,20655,Home_7,Home,0.00563,0.0065
328,20694,Away_17,Away,0.005865,0.0068
328,20694,Away_20,Away,0.040908,0.0472
328,20694,Away_22,Away,0.007811,0.009
328,20694,Away_23,Away,0.104327,0.1204
328,20694,Away_24,Away,0.339597,0.3921
328,20694,Home_6,Home,0.154108,0.1779
328,20694,Home_7,Home,0.007395,0.0085
328,20694,Home_9,Home,0.100283,0.1158
330,20816,Away_22,Away,0.02671,0.0308
330,20816,Away_23,Away,0.059019,0.0681
330,20816,Home_5,Home,0.04103,0.0474
330,20816,Home_6,Home,0.444298,0.5129
330,20816,Home_7,Home,0.014347,0.0166
331,20879,Away_15,Away,6e-06,0.0
331,20879,Away_16,Away,7e-06,0.0
331,20879,Away_17,Away,8.6e-05,0.0001
331,20879,Away_19,Away,0.034552,0.0399
331,20879,Away_20,Away,0.062456,0.0721
331,20879,Away_21,Away,0.005531,0.0064
331,20879,Away_23,Away,0.054237,0.0626
331,20879,Home_2,Home,0.073535,0.0849
331,20879,Home_6,Home,0.100417,0.1159
332,20940,Away_16,Away,0.002619,0.003
332,20940,Away_17,Away,0.003065,0.0035
332,20940,Away_18,Away,0.004559,0.0053
332,20940,Away_19,Away,0.022057,0.0255
332,20940,Away_20,Away,0.014318,0.0165
332,20940,Away_21,Away,0.019946,0.023
332,20940,Away_23,Away,0.235891,0.2723
332,20940,Away_24,Away,0.08392,0.0969
332,20940,Home_10,Home,0.003005,0.0035
332,20940,Home_4,Home,0.114845,0.1326
332,20940,Home_6,Home,0.242593,0.2801
332,20940,Home_7,Home,0.026025,0.03
332,20940,Home_9,Home,0.017212,0.0199
333,21022,Away_19,Away,0.005421,0.0063
333,21022,Away_20,Away,0.001803,0.0021
333,21022,Away_21,Away,0.013691,0.0158
333,21022,Home_4,Home,0.01467,0.0169
333,21022,Home_5,Home,0.027683,0.032
333,21022,Home_6,Home,0.037373,0.0431
333,21022,Home_7,Home,0.001968,0.0023
337,21198,Away_20,Away,0.009562,0.011
337,21198,Away_21,Away,0.027805,0.0321
337,21198,Away_22,Away,0.016541,0.0191
337,21198,Away_23,Away,0.262854,0.3035
337,21198,Away_24,Away,0.028683,0.0331
337,21198,Home_1,Home,0.185466,0.2141
337,21198,Home_2,Home,0.051552,0.0595
337,21198,Home_3,Home,0.150658,0.1739
337,21198,Home_4,Home,0.014729,0.017
337,21198,Home_5,Home,0.006463,0.0075
337,21198,Home_6,Home,0.029082,0.0336
337,21198,Home_7,Home,0.006369,0.0074
344,21942,Away_20,Away,0.142155,0.1641
344,21942,Away_21,Away,0.073251,0.0846
344,21942,Away_24,Away,0.06588,0.0761
344,21942,Home_1,Home,0.000386,0.0004
344,21942,Home_10,Home,0.12756,0.1473
344,21942,Home_2,Home,0.006866,0.0079
344,21942,Home_3,Home,0.05513,0.0636
344,21942,Home_5,Home,0.044934,0.0519
344,21942,Home_6,Home,0.060735,0.0701
344,21942,Home_7,Home,0.07439,0.0859
346,22091,Away_23,Away,0.058238,0.0672
346,22091,Away_24,Away,0.086745,0.1001
346,22091,Home_10,Home,7.2e-05,0.0001
346,22091,Home_2,Home,0.051143,0.059
346,22091,Home_3,Home,0.053156,0.0614
346,22091,Home_4,Home,0.009858,0.0114
346,22091,Home_5,Home,0.016298,0.0188
346,22091,Home_6,Home,0.056997,0.0658
346,22091,Home_7,Home,0.029176,0.0337
346,22091,Home_8,Home,0.007354,0.0085
347,22191,Away_22,Away,0.055945,0.0646
347,22191,Away_23,Away,0.001283,0.0015
347,22191,Away_24,Away,0.120002,0.1385
347,22191,Home_3,Home,0.256516,0.2962
347,22191,Home_9,Home,0.351933,0.4063
348,22254,Away_23,Away,0.027427,0.0317
348,22254,Away_24,Away,0.078146,0.0902
348,22254,Home_1,Home,0.011143,0.0129
348,22254,Home_10,Home,1.2e-05,0.0
348,22254,Home_2,Home,0.026942,0.0311
348,22254,Home_3,Home,0.096479,0.1114
348,22254,Home_4,Home,0.004474,0.0052
348,22254,Home_5,Home,0.011916,0.0138
348,22254,Home_7,Home,0.040297,0.0465
348,22254,Home_8,Home,0.000294,0.0003
348,22254,Home_9,Home,1.5e-05,0.0
349,22340,Away_19,Away,0.029694,0.0343
349,22340,Away_23,Away,0.086142,0.0995
349,22340,Away_24,Away,0.127092,0.1467
349,22340,Home_10,Home,6e-06,0.0
349,22340,Home_2,Home,0.057203,0.066
349,22340,Home_3,Home,0.127013,0.1466
349,22340,Home_4,Home,0.048655,0.0562
349,22340,Home_5,Home,0.012478,0.0144
349,22340,Home_6,Home,0.072769,0.084
349,22340,Home_7,Home,0.036687,0.0424
349,22340,Home_8,Home,0.007356,0.0085
350,22447,Away_23,Away,0.257244,0.297
350,22447,Away_24,Away,0.026971,0.0311
350,22447,Home_2,Home,0.208013,0.2402
350,22447,Home_3,Home,0.04011,0.0463
350,22447,Home_4,Home,0.005038,0.0058
350,22447,Home_5,Home,0.143117,0.1652
350,22447,Home_6,Home,0.048817,0.0564
350,22447,Home_7,Home,2.2e-05,0.0
351,22520,Away_19,Away,0.014668,0.0169
351,22520,Away_23,Away,0.073737,0.0851
351,22520,Away_24,Away,0.002681,0.0031
351,22520,Home_1,Home,0.038258,0.0442
351,22520,Home_2,Home,0.03207,0.037
351,22520,Home_4,Home,0.004814,0.0056
351,22520,Home_5,Home,0.015323,0.0177
351,22520,Home_6,Home,0.060485,0.0698
351,22520,Home_7,Home,0.012605,0.0146
351,22520,Home_9,Home,1.5e-05,0.0
352,22522,Away_17,Away,0.013073,0.0151
353,22522,Away_17,Away,0.013073,0.0151
354,22522,Away_17,Away,0.013073,0.0151
352,22522,Away_18,Away,0.081601,0.0942
353,22522,Away_18,Away,0.081601,0.0942
354,22522,Away_18,Away,0.081601,0.0942
352,22522,Away_19,Away,0.009901,0.0114
353,22522,Away_19,Away,0.009901,0.0114
354,22522,Away_19,Away,0.009901,0.0114
352,22522,Away_20,Away,0.044619,0.0515
353,22522,Away_20,Away,0.044619,0.0515
354,22522,Away_20,Away,0.044619,0.0515
352,22522,Away_21,Away,0.008965,0.0104
353,22522,Away_21,Away,0.008965,0.0104
354,22522,Away_21,Away,0.008965,0.0104
352,22522,Away_23,Away,0.145796,0.1683
353,22522,Away_23,Away,0.145796,0.1683
354,22522,Away_23,Away,0.145796,0.1683
352,22522,Away_24,Away,0.00199,0.0023
353,22522,Away_24,Away,0.00199,0.0023
354,22522,Away_24,Away,0.00199,0.0023
352,22522,Home_4,Home,0.004691,0.0054
353,22522,Home_4,Home,0.004691,0.0054
354,22522,Home_4,Home,0.004691,0.0054
352,22522,Home_5,Home,0.359377,0.4149
353,22522,Home_5,Home,0.359377,0.4149
354,22522,Home_5,Home,0.359377,0.4149
352,22522,Home_6,Home,0.075005,0.0866
353,22522,Home_6,Home,0.075005,0.0866
354,22522,Home_6,Home,0.075005,0.0866
352,22522,Home_7,Home,0.010763,0.0124
353,22522,Home_7,Home,0.010763,0.0124
354,22522,Home_7,Home,0.010763,0.0124
355,22554,Away_17,Away,0.017338,0.02
355,22554,Away_18,Away,0.10438,0.1205
355,22554,Away_19,Away,0.003001,0.0035
355,22554,Away_20,Away,0.050821,0.0587
355,22554,Away_21,Away,0.012528,0.0145
355,22554,Away_23,Away,0.079598,0.0919
355,22554,Away_24,Away,0.000812,0.0009
355,22554,Home_4,Home,0.002635,0.003
355,22554,Home_5,Home,0.404239,0.4667
355,22554,Home_6,Home,0.051384,0.0593
355,22554,Home_7,Home,0.01435,0.0166
356,22618,Away_15,Away,0.000961,0.0011
356,22618,Away_16,Away,0.004097,0.0047
356,22618,Away_17,Away,0.053907,0.0622
356,22618,Away_18,Away,0.078038,0.0901
356,22618,Away_19,Away,0.004017,0.0046
356,22618,Away_20,Away,0.061803,0.0714
356,22618,Away_21,Away,0.01478,0.0171
356,22618,Away_22,Away,0.085229,0.0984
356,22618,Away_23,Away,0.010294,0.0119
356,22618,Home_5,Home,0.27011,0.3118
356,22618,Home_7,Home,0.017656,0.0204
356,22618,Home_8,Home,0.001573,0.0018
356,22618,Home_9,Home,0.088917,0.1027
357,22662,Away_15,Away,0.002015,0.0023
357,22662,Away_16,Away,0.012804,0.0148
357,22662,Away_17,Away,0.069424,0.0802
357,22662,Away_18,Away,0.10867,0.1255
357,22662,Away_20,Away,0.017982,0.0208
357,22662,Away_21,Away,0.019586,0.0226
357,22662,Away_22,Away,0.001685,0.0019
357,22662,Home_10,Home,0.014255,0.0165
357,22662,Home_7,Home,0.019325,0.0223
357,22662,Home_8,Home,0.001967,0.0023
357,22662,Home_9,Home,0.145845,0.1684
362,23080,Away_16,Away,0.013505,0.0156
362,23080,Away_17,Away,0.133408,0.154
362,23080,Away_18,Away,0.042514,0.0491
362,23080,Away_20,Away,0.040988,0.0473
362,23080,Away_21,Away,0.005857,0.0068
362,23080,Home_10,Home,0.006507,0.0075
362,23080,Home_5,Home,0.01913,0.0221
362,23080,Home_6,Home,0.001883,0.0022
362,23080,Home_7,Home,0.002622,0.003
362,23080,Home_9,Home,0.08982,0.1037
363,23161,Away_17,Away,0.124714,0.144
363,23161,Away_20,Away,0.294554,0.3401
363,23161,Away_21,Away,0.032111,0.0371
363,23161,Away_24,Away,0.003233,0.0037
363,23161,Home_10,Home,0.09121,0.1053
363,23161,Home_5,Home,0.007597,0.0088
363,23161,Home_6,Home,0.007091,0.0082
363,23161,Home_7,Home,0.010174,0.0117
363,23161,Home_8,Home,0.002119,0.0024
363,23161,Home_9,Home,0.13471,0.1555
364,23227,Away_15,Away,0.044153,0.051
364,23227,Away_17,Away,0.079032,0.0912
364,23227,Away_18,Away,0.006117,0.0071
364,23227,Away_20,Away,0.113163,0.1306
364,23227,Away_21,Away,0.075845,0.0876
364,23227,Home_10,Home,0.226054,0.261
364,23227,Home_5,Home,0.001924,0.0022
364,23227,Home_6,Home,0.002432,0.0028
364,23227,Home_7,Home,0.011667,0.0135
364,23227,Home_8,Home,0.004926,0.0057
364,23227,Home_9,Home,0.117873,0.1361
365,23418,Away_20,Away,0.478781,0.5528
365,23418,Away_22,Away,0.024034,0.0277
365,23418,Away_23,Away,0.004068,0.0047
365,23418,Away_24,Away,0.062235,0.0719
365,23418,Home_2,Home,0.004138,0.0048
365,23418,Home_4,Home,0.001641,0.0019
365,23418,Home_5,Home,0.013131,0.0152
365,23418,Home_6,Home,0.017426,0.0201
365,23418,Home_8,Home,0.094176,0.1087
365,23418,Home_9,Home,0.067306,0.0777
366,23479,Away_15,Away,0.027043,0.0312
366,23479,Away_18,Away,0.010149,0.0117
366,23479,Away_20,Away,0.270109,0.3118
366,23479,Away_21,Away,0.061814,0.0714
366,23479,Away_22,Away,0.023315,0.0269
366,23479,Away_23,Away,0.00617,0.0071
366,23479,Away_24,Away,0.026924,0.0311
366,23479,Home_10,Home,0.082402,0.0951
366,23479,Home_2,Home,0.004713,0.0054
366,23479,Home_3,Home,0.008886,0.0103
366,23479,Home_4,Home,0.000798,0.0009
366,23479,Home_5,Home,0.025904,0.0299
366,23479,Home_6,Home,0.018987,0.0219
366,23479,Home_7,Home,0.027151,0.0313
366,23479,Home_8,Home,0.022501,0.026
366,23479,Home_9,Home,0.13889,0.1603
367,23546,Away_18,Away,0.061691,0.0712
367,23546,Away_21,Away,0.036819,0.0425
367,23546,Away_23,Away,0.020134,0.0232
367,23546,Away_24,Away,0.036644,0.0423
367,23546,Home_1,Home,0.012276,0.0142
367,23546,Home_10,Home,0.038262,0.0442
367,23546,Home_2,Home,0.015267,0.0176
367,23546,Home_3,Home,0.018925,0.0218
367,23546,Home_5,Home,0.044615,0.0515
367,23546,Home_6,Home,0.034745,0.0401
367,23546,Home_7,Home,0.026702,0.0308
367,23546,Home_8,Home,0.0071,0.0082
367,23546,Home_9,Home,0.022959,0.0265
368,23608,Away_18,Away,0.030751,0.0355
368,23608,Away_21,Away,0.020153,0.0233
368,23608,Away_23,Away,0.096919,0.1119
368,23608,Away_24,Away,0.047327,0.0546
368,23608,Home_1,Home,0.036663,0.0423
368,23608,Home_10,Home,0.017524,0.0202
368,23608,Home_3,Home,0.041503,0.0479
368,23608,Home_4,Home,0.003144,0.0036
368,23608,Home_5,Home,0.082425,0.0952
368,23608,Home_6,Home,0.063532,0.0733
368,23608,Home_7,Home,0.028173,0.0325
368,23608,Home_8,Home,0.004403,0.0051
368,23608,Home_9,Home,0.00576,0.0066
369,23714,Away_18,Away,0.038426,0.0444
369,23714,Away_19,Away,0.040593,0.0469
369,23714,Away_23,Away,0.214599,0.2478
369,23714,Away_24,Away,0.00854,0.0099
369,23714,Home_10,Home,0.040361,0.0466
369,23714,Home_2,Home,0.114544,0.1322
369,23714,Home_3,Home,0.01849,0.0213
369,23714,Home_4,Home,0.006356,0.0073
369,23714,Home_7,Home,0.030394,0.0351
369,23714,Home_8,Home,0.007867,0.0091
370,23736,Away_16,Away,0.012852,0.0148
370,23736,Away_17,Away,0.063044,0.0728
370,23736,Away_18,Away,0.029662,0.0342
370,23736,Away_19,Away,0.018069,0.0209
370,23736,Away_20,Away,0.108503,0.1253
370,23736,Away_21,Away,0.025263,0.0292
370,23736,Away_23,Away,0.040831,0.0471
370,23736,Away_24,Away,0.008712,0.0101
370,23736,Home_10,Home,0.04312,0.0498
370,23736,Home_5,Home,0.145241,0.1677
370,23736,Home_6,Home,0.05375,0.0621
370,23736,Home_7,Home,0.017327,0.02
370,23736,Home_8,Home,0.017384,0.0201
371,23747,Away_18,Away,0.034059,0.0393
372,23747,Away_18,Away,0.034059,0.0393
371,23747,Away_19,Away,0.015596,0.018
372,23747,Away_19,Away,0.015596,0.018
371,23747,Away_20,Away,0.205596,0.2374
372,23747,Away_20,Away,0.205596,0.2374
371,23747,Away_21,Away,0.062837,0.0725
372,23747,Away_21,Away,0.062837,0.0725
371,23747,Away_23,Away,0.01529,0.0177
372,23747,Away_23,Away,0.01529,0.0177
371,23747,Away_24,Away,0.007325,0.0085
372,23747,Away_24,Away,0.007325,0.0085
371,23747,Home_1,Home,0.009292,0.0107
372,23747,Home_1,Home,0.009292,0.0107
371,23747,Home_10,Home,0.085419,0.0986
372,23747,Home_10,Home,0.085419,0.0986
371,23747,Home_2,Home,0.016267,0.0188
372,23747,Home_2,Home,0.016267,0.0188
371,23747,Home_3,Home,0.008844,0.0102
372,23747,Home_3,Home,0.008844,0.0102
371,23747,Home_4,Home,0.005279,0.0061
372,23747,Home_4,Home,0.005279,0.0061
371,23747,Home_5,Home,0.157825,0.1822
372,23747,Home_5,Home,0.157825,0.1822
371,23747,Home_6,Home,0.022272,0.0257
372,23747,Home_6,Home,0.022272,0.0257
371,23747,Home_7,Home,0.016104,0.0186
372,23747,Home_7,Home,0.016104,0.0186
371,23747,Home_8,Home,0.015801,0.0182
372,23747,Home_8,Home,0.015801,0.0182
373,23776,Away_15,Away,0.003313,0.0038
373,23776,Away_18,Away,0.008821,0.0102
373,23776,Away_19,Away,0.025937,0.0299
373,23776,Away_20,Away,0.198816,0.2295
373,23776,Away_21,Away,0.038195,0.0441
373,23776,Away_22,Away,0.041417,0.0478
373,23776,Away_24,Away,0.003725,0.0043
373,23776,Home_1,Home,0.014494,0.0167
373,23776,Home_2,Home,0.006066,0.007
373,23776,Home_3,Home,0.000525,0.0006
373,23776,Home_4,Home,0.00154,0.0018
373,23776,Home_5,Home,0.186317,0.2151
373,23776,Home_6,Home,0.010588,0.0122
373,23776,Home_7,Home,0.013281,0.0153
373,23776,Home_8,Home,0.01497,0.0173
374,23833,Away_15,Away,0.002853,0.0033
374,23833,Away_18,Away,0.016862,0.0195
374,23833,Away_19,Away,0.004078,0.0047
374,23833,Away_20,Away,0.088958,0.1027
374,23833,Away_21,Away,0.054363,0.0628
374,23833,Away_22,Away,0.015807,0.0182
374,23833,Away_23,Away,0.00654,0.0076
374,23833,Home_1,Home,0.001587,0.0018
374,23833,Home_2,Home,0.000979,0.0011
374,23833,Home_3,Home,0.000176,0.0002
374,23833,Home_5,Home,0.046504,0.0537
374,23833,Home_6,Home,0.004116,0.0048
374,23833,Home_7,Home,0.002225,0.0026
374,23833,Home_8,Home,0.003733,0.0043
374,23833,Home_9,Home,0.475023,0.5484
375,23873,Away_16,Away,0.08694,0.1004
375,23873,Away_19,Away,0.00459,0.0053
375,23873,Away_21,Away,0.020894,0.0241
375,23873,Away_23,Away,0.032698,0.0378
375,23873,Home_10,Home,0.068973,0.0796
375,23873,Home_2,Home,0.001751,0.002
375,23873,Home_5,Home,0.069151,0.0798
375,23873,Home_8,Home,0.004227,0.0049
375,23873,Home_9,Home,0.245105,0.283
378,24027,Away_21,Away,0.150908,0.1742
378,24027,Away_22,Away,0.111302,0.1285
378,24027,Away_24,Away,0.005389,0.0062
378,24027,Home_10,Home,0.179259,0.207
378,24027,Home_2,Home,0.001625,0.0019
378,24027,Home_5,Home,0.171947,0.1985
378,24027,Home_6,Home,0.027636,0.0319
378,24027,Home_7,Home,0.004294,0.005
379,24097,Away_16,Away,0.160978,0.1859
379,24097,Away_17,Away,0.247401,0.2856
379,24097,Away_21,Away,0.029891,0.0345
379,24097,Away_22,Away,0.015779,0.0182
379,24097,Away_24,Away,0.003944,0.0046
379,24097,Home_10,Home,0.027458,0.0317
379,24097,Home_2,Home,0.000855,0.001
379,24097,Home_3,Home,0.001243,0.0014
379,24097,Home_5,Home,0.018423,0.0213
379,24097,Home_6,Home,0.009812,0.0113
379,24097,Home_7,Home,0.007069,0.0082
